Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49,Topic50,Topic51,Topic52,Topic53,Topic54,Topic55,Topic56,Topic57,Topic58,Topic59,Topic60,Topic61,Topic62,Topic63,Topic64,Topic65,Topic66,Topic67,Topic68,Topic69,Topic70,Topic71,Topic72,Topic73,Topic74,Topic75,Topic76,Topic77,Topic78,Topic79,Topic80,Topic81,Topic82,Topic83,Topic84,Topic85,Topic86,Topic87,Topic88,Topic89,Topic90,Topic91,Topic92,Topic93,Topic94,Topic95,Topic96,Topic97,Topic98,Topic99,Topic100,label
0.37609493962092094,-0.32958372726440355,-0.03092558053181454,-0.257644212725907,0.29324535596886214,0.03282959325869768,-0.13036578190128723,-0.218138177187235,-0.1344282226894746,-0.17340218263868482,-0.006463466527186049,-0.02462937411488237,0.21076650681309095,0.02205343122891357,0.10333352408843696,-0.010437391935367897,0.007802050063923741,-0.0825428423103652,-0.03207050849935683,0.0031485415132122556,0.021547038605076754,-0.00047728939944348127,-0.030614465653792406,0.008271957998286571,-0.028214425153469815,-0.047338184685798756,0.019389208814179,-0.010082455134171732,0.030014517602139863,0.039211977522820025,-0.024593965399065294,0.0347501584249836,-0.037751996408538026,-0.01866710922430183,-0.06771639022291016,0.012446414044096916,-0.009161871154303208,-0.033381850824327604,-0.033384455580487395,0.011581037563652061,-0.031849295846125183,-0.014126611845709777,0.01598248337564014,-0.022271659841433637,0.012200030239502094,-0.014336956738448474,-0.0046445657479763916,0.03068163851618086,-0.031950181753674894,0.04617719640304706,0.03530882060878155,-0.031929599922056844,0.020932607032800487,-0.0008248509413568419,0.005367295924510835,0.023471927071260307,-0.03232877074154711,-0.00575736287147244,0.039395818722590056,-0.033652281842183975,-0.0326037593726891,-0.0018880854850798412,0.013634387962333098,-0.02012797306654622,0.03093838275703703,-0.032769627904129704,0.0014460964056968884,0.031073030394798803,-0.0193183561427513,0.010282193804905188,-0.06787866902492881,-0.046976929018723634,0.02411006062780549,0.034876969301358016,0.07561964659069931,-0.03617631580661831,-0.0034755660696734287,0.02276361848677127,0.0016998947710138116,0.036646373691507986,-0.03610599150326252,0.03480693911292037,-0.023624644059779897,0.013351711423284495,0.03081500609416649,0.03139799621919073,0.0199519531069615,0.008204023932185743,-0.050979743709674105,0.010891065861281574,0.024378852154578898,0.024268940659338732,0.004473860243362216,0.004132656245977605,0.004251131965510495,0.05184848066852185,0.012733585877897548,0.002361319474907633,0.05286310038882073,0.017024113415691045,vui
0.1749133819792869,-0.02338136699706594,0.046383581496350586,-0.016875448124371112,0.07419179218585348,0.030785533803734392,-0.06731739787879425,-0.050417012477741434,0.011045781898743225,0.032029618413603356,0.004044949538579125,-0.018140437205775305,0.10323799250642844,0.016566925304804324,0.0496264516891507,0.02602768035900851,-0.002702140416911079,0.025774063749359664,-0.0641560556542185,-0.003374809214602156,-0.017979393596105783,-0.004374733829366013,0.03455874316908237,0.018107965800506796,0.0214608334281748,0.004594852253303061,-0.021410472528031684,0.0630267576153529,-0.010525090587516387,0.0344712939203847,-0.07712093014418128,-0.027071755367276955,-0.01723079802510284,0.010340890149115989,-0.0033806345720685266,-0.014748819527323728,-0.07853290673694567,-0.025167891405781965,-0.034408754002113476,0.043283028913678835,0.02060168951131811,0.01771588587102228,-0.006662425951852111,0.011813204709482508,-0.036249700148919144,0.06429854563299062,0.023388962147599782,-0.058815146005388126,0.01718519459860705,0.05735003492644424,-0.046524746040229485,-0.007944177913391092,0.04167104868487475,-0.014878317701232886,-0.012026346766623595,0.08222447979907135,0.009704279655993074,-0.09886294890656266,0.08285288208353338,0.09111585138031633,-0.0879265682884979,0.013684551901119828,-0.005820609808272327,0.04813944106772541,-0.02301560382225285,-0.06649449431580227,-0.07401574995300869,0.03398135301232189,-0.03406453760565587,-0.10098090664587858,0.03300572842085474,-0.032037858238162416,0.09902195142283529,0.03030753365995739,-0.08006560299009445,-0.07222382756496824,0.006085994284396764,-0.07754226687083272,0.06591920820274758,-0.15699347724416002,0.026666339969670345,0.04269490725782001,0.07146197659679149,0.06887914571696302,0.04065559745800827,-0.028622063544349468,-0.04380506473183272,-0.06759487074585553,-0.054290034480347464,-0.0673906010409106,-0.02958629423186511,-0.040206202053140044,-0.004271059150890617,0.018471750745949027,-0.00023545170584457107,0.061090687923297964,-0.044260961270687973,-0.05091140959675666,0.03552364373810531,-0.025276421061786583,vui
0.3629006598432737,-0.20357640040476435,0.020816911374164762,-0.059612912187834224,0.0794348269644712,-0.10659069302476509,-0.21550509644260055,-0.11361694001453795,-0.07608792419062035,-0.11236142352806505,0.11261854312916435,0.11074311775489648,-0.012712147438361292,-0.010962945882271792,-0.04385147337835091,-0.012471287307322056,-0.020253088539865006,-0.01083503290986571,0.10745124763484272,0.003383631934031161,-0.05954358656163437,-0.06783844252555231,-0.08182559736409255,-0.0012392522549228135,-0.11511432043788584,0.014972715851054204,-0.04693298404039971,0.07556099811588146,0.006868669549299107,0.009538494037378342,0.052009991991802236,0.032177618308960036,0.016860824934590634,-0.04921599815185882,0.07832211720732683,-0.04282796648947785,-0.10104421345314225,0.044999843643215104,0.011172359835271725,0.007282585383134641,0.024150653380531538,0.08852047422427207,0.009976816758952086,-0.02004470482268767,0.003552082365151497,-0.0519652438795386,-0.0032914509970322207,0.08218799001729518,-0.08886913734589097,0.006187367200158541,-0.0005843239115955468,-0.032468535193645585,0.042786307472481404,-0.009574684870474411,-0.05163644611687657,0.008514055275518047,-0.05270355772741485,0.04361124188400846,-0.0643172270862102,-0.008291316124284813,-0.03300607097276484,0.016486225205094972,-0.024813342712696713,0.010143495741477496,0.14867251094011139,-0.010895008871278719,-0.012641298884927479,-0.05620612708752448,-0.005378758603647446,0.042911363670241315,-0.0015054016798860565,-0.08738724163042036,0.020013746272661396,-0.05746243062028094,-0.004093666578731183,-0.018058564737403082,0.0010814494863933158,0.01705676045441574,-0.06126237456505617,-0.11697264643293177,-0.00026593455642128275,-0.02466570535261619,-0.007337419122138638,-0.07558842703399855,-0.03687940517637235,0.04484504830822583,0.05147124362471975,-0.012317263433058128,0.037488023353578426,0.000807704301688318,-0.04606923442334126,-0.003982231630333654,-0.07833031100767333,-0.0361523452539435,0.023647211880967606,0.006802153695019595,0.0265253343572691,0.029432136856169532,-0.003074321253902693,-0.04289991428812915,vui
0.4909423629104783,-0.1436177891844949,-0.012619986637130357,-0.1403174101631182,0.12554825811372536,-0.0696662434806889,-0.04075007960809412,-0.16970383772582298,-0.12026876449074615,-0.10539829050641024,0.03567539030653431,-0.07801288917522763,0.1959011399558976,0.06248935714460886,0.0014960125274969035,-0.04810048446475413,0.0012890847665693013,0.07142292811941478,-0.11669662748680704,-0.019094943228643694,-0.06407485019355244,-0.04892982343909692,-0.007548130115871316,-0.03941702500438119,-0.009978524982050497,0.017994735776014438,-0.015788804222117578,0.0646908163582479,-0.013688316419657034,0.02266991789419766,0.06319981055699858,0.010394935714567803,-0.005329692001352413,0.03564410867825849,-0.0007529786355298519,-0.031036068871669337,-0.1133384880281429,0.04313569532510051,-0.05524989214677392,0.04131166730881787,-0.014698241876492851,-0.023190935116328023,0.045680095119104536,-0.009080934053735926,0.016311255979736154,-0.06843529836074067,0.07999621337037183,-0.012677833090998344,-0.11489681548134398,-0.028868860838946544,0.06004124491618054,-0.028290852339519005,-0.03238463052022089,0.01954655214548209,0.011804587655469826,0.04404014888586303,0.07273551661210644,-0.029051069331839804,-0.014675594370237386,0.039641161369070615,0.004928442429199115,0.06250825957309471,-0.06979506849411296,-0.03679720091638205,-0.02187974162759031,0.029635169597020016,-0.058859566427901244,0.06689359898106725,0.02370173116501026,-0.06330592962665944,-0.03167649839172095,-0.013887111862460147,0.014985522156463767,0.022669781157942784,0.031846101438974796,0.02815299259415295,-0.015274661045382191,0.00966466384828993,-0.008337770582344969,0.054591931015068866,0.012887719002206517,0.02013229951750645,-0.01951330290030492,-0.03951925667550962,-0.006966464763958553,0.0052745777200014846,-0.028032911012222456,0.03426754799088992,-0.0385588443466177,-0.014908318617943379,0.052415041977081,-0.012952587125623534,0.016757192068365408,0.011743400260185539,0.027334224588129282,0.034172968467204315,0.020305014670019633,0.007485202878600765,-0.055726698036562106,0.00785697182324696,vui
0.24699930050656452,-0.138864200259518,0.1265302088961106,0.06778493055349953,0.014587536469096666,0.014713457516461153,-0.12113424115275585,0.061675976052465865,0.052669424239177455,0.009518634789087575,-0.042838488162023305,0.02870405913275477,0.045163474985046914,-0.010023865580350328,-0.053988475053574944,0.0052543205047571396,-0.02920246551426627,0.023001664430798215,0.03821497106593736,-0.041864631305695975,-0.07635670823812887,0.033797307285455554,0.0747539531680197,-0.00814301988288102,-0.011848230376469638,0.07308439955987915,0.02727864020759691,-0.02128734550780897,-0.050905872659824,0.02772447368964162,-0.023442296633669518,-0.1047177376228098,0.02134257585152551,0.015026179646252323,0.020468083427646482,0.052409525086396666,0.02435961088944992,0.018806865709469583,0.013604462327443452,0.18538226609802844,-0.0709749507690109,-0.062048646389196854,0.032555666052272926,0.07595598907847255,-0.05861842783359373,0.0033540554896631493,0.07894428730298624,0.081964423356974,-0.017179850455645716,-0.057773453039901626,-0.03452920134250992,-0.0370466250398792,0.010576610651274038,-0.020677134748630442,-0.11220897877980728,-0.013478141345685351,-0.042994767566871116,0.07428790949573959,0.0063001061552472185,-0.11129756392157733,0.10131818599949255,0.0004682801842701003,-0.05405266169133683,-0.0742962938680326,-0.09336525217479051,-0.015057497249292864,-0.004771602197948294,-0.014789521403400448,-0.03978911892656242,0.020092460527141483,-0.04401647023227999,-0.020490348213234488,0.050659055276357536,0.035454153830813774,-0.016332927711781898,0.04007797424533873,0.04717749042290127,-0.0223745463226728,-0.02386634478134988,0.05378392693373443,0.011557896365867383,0.03570749151821041,0.07796868693844881,-0.023208675616525662,-0.031531521129285645,-0.0090084847142065,-0.004548177596033453,-0.029261043047350048,-0.006336479613598402,0.08029726198691478,0.005828031620110811,0.005469296637496253,-0.018919467803188025,0.02637618748287203,-0.022759023883304082,-0.008625361312269587,-0.03990712396414801,0.11397094875274824,-0.006141255983631672,-0.014766158442287299,vui
0.2294776949333084,-0.18305580936916943,0.017111448569502974,0.026756818890054646,-0.04811159439515137,-0.05612649071730745,-0.1264746694933544,-0.08978281588266826,-0.002068277286539944,-0.062002771374960984,-0.012636298701148794,0.09537867122477378,0.07021996157869495,-0.0383475252767394,0.05515740609084788,-0.012615145388802148,0.07381527452411542,0.08303252404839813,0.036612701659115204,-0.03476629195466519,-0.05592540892908457,0.0464236748903265,-0.033734899217504166,0.008431846813485435,-0.07527925849877133,0.16314064539171505,0.08096343229035276,-0.00523116384212912,-0.04745822300788976,-0.02920823713211209,-0.07315807328385954,0.018303139381514177,0.02880203103124563,-0.02574090729684855,0.05104831508967806,0.008952479540144461,0.04729279157659994,0.04272063216375352,-0.00907889044633968,0.06991388675001223,-0.05426290639904537,-0.1150094762898976,-0.05849291622829123,-0.0586192854656082,-0.03501816913283867,-0.09545993542176175,0.006962136387926416,-0.016219401001837344,0.04745911456297132,-0.04889510035786182,-0.04945644991608866,0.02196009548899414,0.07924147277983765,-0.07231883831266542,-0.01460618181554034,-0.08354664252569674,-0.05976401899942987,0.02827034810451239,-0.02175395700031807,-0.055974073817080715,0.007452001175044905,-0.03950298215543105,0.04962434243525467,-0.01380467988755719,0.0611725015224238,0.04520063217617404,0.005789436407540817,0.035240494439189606,0.014463654100519495,-0.049966235870779974,-0.12009796362744811,0.025594764044358096,-0.06240673357710113,0.06220287956637647,-0.05059430027102887,-0.02605934947457902,-0.013101502693506637,-0.014403545110028615,-0.05158332608629151,-0.017119851861244883,0.013787287637492873,0.03111901579931469,0.007856722762181948,-0.02532408540796799,0.037815966708401774,0.0022099388158043362,-0.0671408081854944,0.04343947648282693,-0.09353363401700793,-0.0028073500601323814,0.01208804446096078,-0.02854320761460418,-0.03373691363884184,-0.02420057206010518,-0.06738162241893918,0.015967273095067958,0.03858978440440981,0.03107570865133135,0.02185892580402287,-0.04311951844298172,vui
0.30012779923182653,-0.042950052240141375,0.0649032108913353,-0.1063156307442568,0.13143589353438667,-0.0282879628376224,-0.12631932361001336,0.006600971875708034,-0.002958668865284566,-0.0020634555097835904,-0.09042323560033114,0.03964396088576381,-0.09568626807453726,-0.056958812090234026,0.04540945223947148,0.017561163406362112,0.006460788875491883,-0.04579472015798376,-0.006781061843814467,-0.09045218757144859,0.0028202401279955156,0.0013220085418984336,-0.07919495615816297,0.07075128378635605,-0.02689063099443554,0.03898461453440018,-0.03532753787803336,-0.007697640414589693,-0.053615843948044396,-0.06166844765314789,0.034237939845083755,-0.026120703795265498,0.12113222449492814,0.06636895126987333,-0.042751236214415365,0.07633405287327519,-0.05406849240118698,-0.028058175366615676,0.09837479148564447,-0.005830163922821533,-0.021996743168332035,-0.10159438036115974,-0.011555100019177018,0.1422040148992157,-0.0813902633254083,0.02879637855978637,0.008334933331582004,-0.014846334092052679,-0.028502169571396743,0.055165866927597514,0.06917727413876483,0.003364646105160798,-0.03348485368794622,0.04843085817544181,0.005362473822157853,0.025690412902800948,-0.04844325511445318,0.1491379198934637,0.05231734606903261,0.05552535961322367,0.015968824495466154,-0.03291595923023635,0.03153745184755627,0.001186124081805952,0.021037986352912205,0.017174828082037515,-0.03584068355939237,0.0011575340148116723,0.07484561899314188,-0.008007087279830953,0.009026654016088157,0.0035446819249761083,-0.0005065490906022901,-0.014721587270011698,0.00023425756773083715,2.4183104858037884e-05,-0.01049409124746782,-0.024421229193482812,-0.04471786063196431,0.0037437136227592865,0.07597060920716392,0.06472556485098006,0.04235029161845612,-0.09412250368510781,-0.013679628749747413,-0.03141871725943454,0.03598254774851274,0.04870453426194484,0.0060437825771194565,-0.058682689012879215,-0.03729985533574518,-0.005800417058466455,-0.09605485243089318,-0.05946925836613237,-0.061532912599897814,-0.02285095692102902,-0.025853960487158892,-0.07076418174969487,0.042588113180924585,0.05231485225610849,vui
0.24990335173883774,-0.39559676561833984,0.3698823623734413,-0.1647173425234971,-0.10712524091065873,-0.0021690560472036858,0.15982195521007608,-0.011711159581533997,0.006443908753203502,0.04747296626764963,-0.022585926628993527,0.02192490772636686,-0.08200012557454109,-0.09649341343572897,0.052845221393202794,-0.027412903029419376,-0.00554214250787563,-0.010621635247669015,-0.04242138464717735,0.029614400658950605,-0.03180477563933779,-0.0556743010323383,-0.041720175743021545,0.029556185410442394,0.05363077925620002,-0.009986238776567145,-0.00693862541454637,0.0031217879714661727,-0.00442265297123818,0.012277991855278057,0.021593867774095946,0.014129478077467214,-0.013093317863467473,-0.02500358406732205,-0.008428877803915347,-0.08939263604451783,0.0043544236840678,-0.014099649995403654,0.018510773336107518,-0.00886557070658292,0.02008326226875513,0.0019475360340377723,-0.049336096605383684,0.0335415859790935,-0.021227569292917692,0.04436837064788512,-0.03661026416698248,0.008585873118484336,0.01618457106997298,0.016905316986781608,-0.005733537854247012,0.003224482851356828,0.013732322741104214,0.010257038870208549,0.021225374255314663,0.029345518208754647,0.016105982236828183,-0.08064181895292774,0.007809913929495536,0.017132611997767996,-0.0034323755330926855,-0.014403393282059541,-0.03898522787239734,0.0005411797136137144,-0.0476623207684982,0.04210409926625354,0.008586623069177507,-0.005424360872420231,-0.009034372608959566,0.013807946390458355,0.04081693509272009,-0.041300868767827174,-0.03210295661360133,0.00683719447782545,-0.020627441190963554,-0.0030036111480706367,0.01868305081327845,-0.0054184652736914566,0.004298631509348344,-0.01914378172071812,0.007280170018138933,-0.00019714925749461762,-0.09989139634709145,-0.015698690982385664,0.010874674425817606,-0.03641872416178448,0.021229240490574727,-0.0065844505260050585,0.005854235671119817,0.030035597732727872,-0.02932206159561082,0.046364036183895486,0.03521574028801764,-0.018197945579453496,0.01609060250344284,0.015364262116433538,0.02242374226037889,-0.010455766509935906,0.0035855792010462935,-0.012478499660463629,vui
0.18153385129095986,-0.15727960645929726,0.28540372914754997,-0.06133108888192528,-0.06857746428127741,0.03765335282491284,0.10200764414864276,0.046744309904009476,0.0036032035864952444,0.002770939037750531,-0.036767756756625684,0.035591690783414176,-0.027545416710388047,-0.05105627145904152,0.030168028932180804,0.02162370346133363,-0.009269763485825235,-0.030231833887014767,0.04785187971213411,0.01528068728935851,-0.016727869105275867,-0.0531402698040976,-0.022092544725969172,-0.011900154973101982,0.028010729830834816,0.009109586539838108,-0.02075737367791077,0.009679342682154634,0.006643252222787556,-0.00045073617371527424,-0.011261288902159468,0.0028303397212614176,0.020059244613738075,0.028607060434363132,0.012276015250920156,-0.052672066427312605,-0.026345348792189097,-0.027061944618885697,-0.029895506513373207,-0.02654075534653872,-0.009915044752424124,-0.012713790197465482,-0.0010843882236939754,0.007983585276512401,0.010167210705837964,0.027720000866294076,-0.028591366552503588,0.03729754010060307,-0.006319984006294104,0.038581936050845055,0.00840158742349279,-0.031653682999971115,0.03223200969413692,-0.012584395342524033,0.010361948729481317,-0.010120949894397059,-0.019849019257724077,-0.02561433090690112,0.032169631279463186,-0.0003096257249019632,0.0010495849070245363,-0.0022107016682390746,-0.02719632040965979,-0.013142093808377919,-0.037441018421961306,-0.009937140434753544,0.024004486045462247,0.005974175810449486,-0.02499705174879794,0.0030708040408565047,0.018431814393046878,-0.003850611872492434,-0.022843636464864387,0.0021067889897641748,-0.005455093641838206,-0.003663882459009626,0.04779878314144986,0.013577656347877606,0.017706324873084336,0.008933904231350593,0.013625852382856978,-0.00731324130958043,-0.05908051589684651,-0.026807541266155435,0.043201701942396885,-0.020960880464319008,-0.008645278304573952,0.00294380846019902,0.005905705789326769,0.04693684027415946,-0.00987100994131433,0.03435470228677179,-0.0018722764770165929,-0.034239517622438036,0.03617235750807705,-0.042310375062816555,0.005122721789989694,-0.03140523575384062,-0.007592708201315686,0.026949938661812858,vui
0.18860763313798024,-0.09250894628133063,0.0728323038860743,0.05754061030915198,-0.0008023629965791084,-0.006842109628703594,-0.01359653222350523,0.014106905529830944,-0.047871150604669246,0.026048071905849228,0.03509378300685927,0.011620091561963652,0.054579519664200146,-0.03644241365023886,-0.03320680209190237,0.07571496581615333,-0.08697386780294081,0.10457188646298828,0.025463346228393476,0.007047371411440735,0.1332286646863981,-0.029255870110303107,0.06395085850072396,0.040493211449250034,-0.10840134761440193,0.07025300692634844,0.077411619393537,0.0812387033698153,-0.11579614814983878,-0.03268678186334723,0.05071241631672889,-0.018732602753591905,0.09626647583932936,-0.015929825464355635,-0.009519588872779249,-0.02218387661850708,-0.07366924726797336,0.09643465228784762,-0.06877429788359396,0.011854154870423756,0.010573169119023026,-0.01007831994961272,-0.09118264469725536,0.08702974308816148,0.06138236463449391,-0.09070442016589438,0.011186894394038742,0.10146165128337181,-0.01698138174128489,-0.03866345893247298,0.04908897297879688,-0.08105405831639877,-0.062178885259482605,-0.09421710104839198,-0.06910258213077963,-0.023768971084122303,-0.0212346456271991,-0.009513265204300668,0.007082065360489188,-0.009848497906985313,-0.057184082428951684,0.04665817679725296,0.010854295048891122,-0.02966611145932452,-0.09110202490172754,0.10615666164647182,-0.007361525283602305,-0.011946843347746336,-0.024370886994373613,-0.050335086666309585,0.0701378280309928,0.0756072641836325,0.04154907323864436,0.008455067877939737,0.049901528434408114,0.028427445257276595,0.0182217161842528,-0.06742478041394746,0.1431971832830507,-0.08815716379443718,-0.03902581511006471,0.06819352607899364,-0.029041798205382927,0.007853944895823054,0.020287652904871816,-0.04120385762339148,-0.047643188329356254,0.04903272826583154,-0.04729780746287248,-0.055489154424735655,0.04210789182299021,-0.03429358235859244,0.013291266363364968,0.00860404734809911,-0.004029978494672859,-0.0002926943598452143,-0.01810845137435227,-0.002214636212417076,-0.020751464401172284,-0.10285061708298424,vui
